index,name,description,content,URL
755,대학일자리 센터 운영,청년고용 활성화 및 일자리 창출확대,"채용지원, 자격취득과정 운영, 창업캠프 등",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
756,농업인학습단체 과제교육 지원,진주시 4-H연합회원들과 농촌지도자 연합회원들의 과제활동을하는데 필요한 교육을 지원,교육시 강사수당 및 각종 행사비용 지불,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
757,산학일체형 도제학교 지원,특성화고 및 일반고(직업계열) 학생이 학교(이론 및 기초실습)와 기업(심화실습)을 오가며 NCS 기반 교육훈련을 받는 현장 중심의 직업교육 훈련,"NCS 기반 도제교육훈련과정 교육, 기초교육(전문교과 이론교육, 직업기초 능력 등), 현장 교육훈련 제공, 도제학교 현장실습에 따른 교통비 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
758,경남 수출농업단지 및 수출전문업체 청년 일자리 지원 사업,"도 지정 수출농업단지 및 수출전문업체에 안전성 관리, 수출사무 등을 수행할 청년의 일자리를 지원함으로써 경남 신선농산물 및 농산물가공품의 수출활성화 도모","인건비 200만원(인당) , 기타지원금 10만원(인당)(매월)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
759,행복지기 일반사업,"(시군자체사업) 민간고용시장으로 진입이 어려운 취업 취약계층의 생계안정을 도모하기 위하여, 직접일자리를 제공하여 생계안정화 모색","최저시급, 4대보험료,주월차수당 및 교통간식비지급",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
760,행복지기 청년사업,"(시군자체사업) 고용충격대비 및 취약계층의 근로기회와 소득보전을 지원하기 위하여 공공근로, 직접일자리 제공","최저시급, 4대보험료,주월차수당 및 교통간식비지급",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
761,사회맞춤형 산학협력 선도대학 육성사업,수요자 중심의 산학협력을 위한 대학 및 지역 산학협력을 고도화하고 사회수요 맞춤형 실용교육 확대를 통한 창의 인재를 양성하는 사업,"취업및 창업 지원, 현장 실습 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
762,전북청년 지역정착 지원사업,지역정착기반이 약한 청년층에게 경제적 자립 지원 및 청년소비 증대로 지역경제 활성화 도모,"월30만원, 12개월간 최대 360만원 지원(청년생생카드 연계, 맞춤형포인트로 지급)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
763,청년농업인 안전성 실용교육 지원,실생활에 필요한 실용기술 교육으로 청년농업인 역량 제고,"전기, 용접, 소형건설기계 교육 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
764,특성화고 청년인턴 사업,관내 특성화고 학생에게 취업준비활동 지원으로 취업 역량 강화 및 지역 인재 육성,부서별 업무지원 등 학생들의 취업역량 강화에 도움이 되는 사업,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
765,대학일자리센터 운영,대학 내 진로지도 및 취창업 지원기능의 일원화 및 기능적연계 등 원스톱 서비스체제 구축,"대학 내 취,창업지원 인프라 구축, 진로지도, 취업지원서비스 및 지역 청년 고용거버넌스 구축 및 운영 등을 통해 취·창업을 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
767,청년아카데미,디지털시대에 맞추어 미디어 콘텐츠를 직접 생산하고 활용하는 능력을 교육함으로써 청년들의 역량 증진 도모,"1인 미디어 크리에이터, 취업교육 강의 등 청년들의 능력향상을 위한 다양한 교육 프로그램 제공",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
768,청년인턴제운영사업,"고학력 청년실업자에게 일자리를 직접 제공하고, 직장생활 체험 및 취업지원프로그램 등 참여 기회 제공으로 취업 경쟁력 강화","­ 근무처 : 괴산군일자리종합지원센터­ 업무 내용 : 행정업무 보조 - 보수 : 1일 69,760원(시급 8,720원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
769,사회적경제 청년혁신가 지원,도내 사회적경제 사업장에 청년혁신가를 배치하여 사업장 활성화와 지속가능한 청년일자리 창출,1. 임금 : 월 200만원2. 교통비 : 10만원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
770,고양시 면접정장 대여사업,구직기간의 장기화로 과중한 경제적 부담을 겪고 있는 고양청년들에게 무료정장대여서비스지원을 통해 취업성공기원 및 경제적 부담을 경감하기위한 제도,"정장(셔츠, 블라우스 포함) 및 소품 등 대여",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
771,2020년 군민 정보화교육 운영,"급변하는 정보화 시대를 맞아 일반 군민대상 전산교육 기회 제공, 기초반, 자격증반 등 체계적 훈련으로 지식 정보사회에 맞는 군민 육성",정보화교육 수강료 및 교재비 무료,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
772,공학교육혁신 선도센터<국가직접>,"충청,호남,제주 권역 내 공학교육혁신센터들과 연계한 창의융합 교육프로그램 운영",권역 내 공학교육혁신센터 간 창의융합형 공학교육 공동운영,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
773,청년농업인 경영 진단분석 컨설팅사업,청년창업농의 안정적인 영농정착과 경영목표 달성을 지원하기 위하여 기술 경영상태 진단 분석후 컨설팅 서비스 제공,청년농업인 교육 및 전문가 컨설팅,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
774,양평청년 꿈Dream지원 서비스 (면접정장 무료대여),구직을 앞둔 우리군 청년들에게 면접용 정장 무료대여 서비스를 실시하여 취업부담을 경감시키고 구직활동을 촉진하여 취업 성공을 지원하는 정책,"남자 : 자켓, 팬츠, 셔츠, 구두, 넥타이, 벨트여자 : 자켓, 스커트, 블라우스, 구두최대 4박 5일, 1인 최대 5회",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
775,청년 취업면접 프로그램 운영,청년구직자에게 실전면접 실습과 집중 클리닉을 통해 취업면접역량을 강화하여 성공적인 취업을 지원하는 정책,"1주차 : 기업 직무 파악, 자기소개서 작성 기법2주차 : 직무적성검사(NCS)시험 대비, 최신 취업 이슈 파악3주차 : AI면접 대비, 실전 모의면접",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
776,지역대학연계 농식품 창업 교육,"도내 지역대학 식품전공자를 대상으로 창업, 실습교육, 식품기업 현장학습, 국가식품클러스터지원센터 견학 등 진로탐색 및 창업의식 고취","농식품가공산업 창업교육, 식품가공실습교육, 농식품기업 현장학습",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
777,사회적경제기업 청년매니저 지원사업(지역주도형 청년일자리사업),지역 내 사회적경제기업에 청년매니저를 배치하여 약정기간(2년) 지원 후 사업장 직원으로 채용되거나 창업,급여 : 월 180만원 ~ 200만원활동수당 : 30만원사업주부담사회보험료 : 25만원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
778,창의융합형 공학인재 양성지원사업,"지역전략 및 성장동력 산업의 성공적인 지속 발전에 필요한 자기주도형, 실무형 엔지니어 양성을 위해서 4B(Basic, Brand, Business, Bridge) 공학교육을 실시하는 사업","관련산업 멘토링 지원,캡스톤디자인 팀 재료비 지원,캡스톤디자인 경진대회-개최 및 외부 전국대회 참가 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
779,보은군일자리종합지원센터 운영,"청년의 구직 및 취업 알선, 정보제공을 위한 일자리종합지원센터 운영",구직 및 취업 알선,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
780,과천시 청년옷장,면접용 정장 무료대여 서비스를 실시하여 구직비용을 절감하고 구직활동을 촉진함,"면접용 정장 대여비 지원 (남) 자켓, 바지, 셔츠, 구두, 벨트, 넥타이(여) 자켓, 스커트, 바지, 블라우스, 구두대여일로부터 3박4일 1인당 연 최대 5회",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
781,연료전지 시스템 전주기 R: 고급 트랙,"기업에서 요구하는 맞춤형 연료전지 연구개발 인력(석·박사) 양성 지원 추진, 참여기업 연계 R앤D 과제 수행을 통해 기업의 애로기술 해결 및 실무 능력을 갖춘 고급인력 양성","- 연료전지 고급트랙(석·박사) 인력양성- 연료전지 스택 및 시스템 설계 전문 인력의 부족 문제에 대응하여, 각 기업에 특화된 스택 시스템 설계·제작·평가 및 사후관리가 가능한 고급인력을 양성- 참여기업 연계 R앤D 과제 수행을 통해 기업의 애로기술 해결 및 실무능력을 갖춘 고급인력 양성",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
782,울주군 채용박람회,구직자에게는 안정적인 일자리 제공과 구인난을 겪는 기업에는 인력난 해소,"분야별 일자리상담, 취업성공패키지 상담, 청년내일채움공제 상담, 창업 상담, 노동법률 상담, 직업적성검사, 이력서용 증명사진 무료촬영, 취업타로,이미지 메이킹, 바리스타 체험 및 시음 등 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
783,온라인 재택근무 인프라구축 지원사업,"비대면, 디지털 기술에 따라 고도화되는 환경에 맞춰 변화하도록 기반을 마련하고 온라인 재택근무를 도입한 기업에 시스템을 운영할 청년을 교육, 훈련을 통해 고용유지 제공","인건비 최대 10개월 월 180만원, 직무교육비 등 지원",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
784,세종시농업 영리더 아카데미 과정,"농업, 농촌, 도시의 상생 발전을 주도할 차세대 지역 리더 육성 및 로컬푸드 사업 및 친환경농업을 이끌어 갈 세종시농업 영리더의 자립역량 함양 지원",농업관련 전문교육 제공,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
785,부업대학생 운영,방학기간 중 관내 대학생들에게 부업기회를 통한 자기계발 및 행정경험의 기회를 제공,"1인당 최대 1,337,420원(2020년 기준) 급여 지급",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
786,충남형 지역균형발전 청년고용사업,청년에게 적합한 지역 일자리를 발굴·제공함으로써 노동시장 진입 촉진과 지역정착 기반 마련에 기여,"지원내용 
  - (기업) 채용청년 1인당 인건비 월200만원 한도(24개월간, 진흥원 90%, 기업10%)
  - (청년)
 ①교통비 월 5만원 지원
 ②정주여건개선비 분기별 30만원(연 120만원)
 ③2년 근속 후 계속 근무시 1,000만원 인센티브 지원(분기별 분할 지급)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
787,전북 4-H경진 및 참여활동 지원,학생 및 청년농업인 4-H활동사례 경진 및 전시,전북4-H 경진 및 참여활동 지원,https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
788,충남 직업계고교생 지역정착 활성화 취업지원,도내 직업계고교생의 일자리 창출 및 인력 채용을 하여 고졸 취업 경쟁력 강화와 지역 기업의 인력 확보를 통해 지역 경제 활성화 제고,"1. 기 업
① 청년 1인 인건비 월200만원 한도(24개월간, 진흥원 90%, 기업10%)
② 2021년 10월 현장실습비 지원
2. 청 년
① 직무역량 강화를 위한 의무교육(기본·심화교육) 제공
② 교통비 월 5만원(24개월) 
③ 정주여건개선비 분기별 30만원(2년간)
④ 2년 후에도 계속 근속시 인센티브 1,000만원 지원(1년간 분기별 250만원)",https://www.youthcenter.go.kr/youngPlcyUnif/youngPlcyUnifList.do
1001,"청년일자리 1,000개의 꿈","코로나19 타격으로 고용위기를 겪고 있는 청년에게 새로운 분야 일자리를 지원합니다.
일상의 회복과 다가올 미래사회를 준비하기 위해 청년이 미래변화를 주도할 수 있는 새로운 분야 일자리를 지원합니다.
미래전략(디지털·기후환경) 및 사회서비스(청년지원서비스, 사회적경제) 분야 기업에
청년 매칭을 통한 일경험과 직무능력 향상 교육 지원으로 경력형성의 기회를 제공합니다.","4개 분야(디지털, 기후환경, 청년지원 서비스, 사회적경제) 기업에 청년 매칭. 참여자 임금 및 일경험 + 역량강화 교육 지원",https://youth.seoul.go.kr/site/main/content/job_idea_info_intro
1002,[3차민간기업맞춤형]머신러닝 딥러닝을 활용한 인공지능 개발자 과정,"4차 산업혁명 시대에 필수적인 인공지능 개발자를 양성한 후, 적정 매칭을 통해 중소기업과 채용연계를 지원함으로써 일자리 미스매칭을 해소하여 청년 구직난과 중소기업 구인난을 동시에 해결 - 30일 간의 머신러닝 딥러닝을 활용한 인공지능 개발 직무 교육과 실무 프로젝트를 통한 전문인력 양성 후 우수중소기업에 매칭","노령화가 진행되어 신규인력 공급이 부족한 SW분야, 그 중에서도 수요가 많은 AI분야의 전문 인력을 양성 하여 우수한 중소기업에 정규직 취업 연계 - 교육 수료 후 정규직 전환 조건부로 채용 예정 기업에 3개월 인턴 비용을 지원하여 교육 수료자의 원활한 민간 일자리 진입 - 교육 중 현장중심의 프로젝트 교육을 통하여 실질적인 역량강화와 포트폴리오 제작 - 30일(240시간) 동안 구직자에게 현장 실무형 인공 지능 데이터 분석 및 머신러닝, 딥러닝을 기반으로 한 기업의 실수요 기반 실질적 교육을 제공 - 기업과 구직자 간의 성향 분석 기반 상호 적합도 매칭 시스템 제공으로 상호 만족도 높은 채용 매칭",https://aijob.modoo.at/
1003,[4차민간기업맞춤형]디지털 마케터 양성과정,디지털 마케팅 전문인력 양성을 통한 서울시 청년 미취업자의 채용연계 및 중소기업의 우수인력 제공,전문 교육 및 현장 실무(인턴) 후 기업의 채용연계 직무교육 : 디지털 마케팅 분야 교육 및 인력양성에 탁월한 역량을 가진 협력기업을 통해 전문화된 교육지원으로 인턴생 역량강화 - 현장실무 : 회원사 및 여성벤처기업 DB를 적극 활용하여 채용 수요를 지속 파악하고 인턴과 기업의 Needs를 고려한 매칭을 통해 인턴만족도 및 채용률 제고 - 사업 관리 : 인턴쉽 미활용 및 인턴 후 채용이 안된 참여자의 지속적인 채용알선 제공으로 목표 취업률 달성,https://youth.seoul.go.kr/site/main/youth/jobNewDealBiz/view?seq=4&cp=1
1004,[4차민간기업맞춤형]제조서비스 분야 공공조달 전문가 과정,"중소, 중견 제조서비스 기업의 공공조달 및 국내외 영업 전문가 양성 및 연계 국내외 조달 교육을 통해서 실무에 적합한 인재를 양성하고, 해당 기업에 공급함으로써 서울시 소재 기업의 신규사업 영역을 확대하고 경쟁력을 확보한다. 참여기업과 교육샌간의 채용을 전제한 현장실무(인턴쉽 3개월) 운영으로 업무환경 파악, 현장 실무경험 습득, 인턴쉽의 직무능력, 습즉수준, 발전 가능성 등 취업/채용 정보에 대해 상호 공유","구인수요에 맞는 직무교육과정 마련(실질적 역량 강화 목적) - 제조·서비스 직군 취업 의지가 있는 구직 예정자의 선발 - 참여기업 간담회 및 매칭데이 행사를 통한 최적의 인턴-기업 매칭 - 취업의욕 고취 및 적합한 직무 배치를 위한 1:1 취업컨설팅 - 인턴십 과정을 통한 전문성 숙련, 현장 노하우 습득 - 상시 현장 점검을 통한 참여자/기업의 만족도 조사 및 애로사항 해결 - 인턴 종료 후, 신속한 취업지원 및 사후관리 등 * 국내외 기업의 해외 진출 및 경쟁력 강화를 도모하고 국내 117조, 해외 7,000조규모의 조달 시장에서 활약할 인재를 양성 * 주요 기업의 국내 및 해외 영업 직군을 비롯해 마케팅등 다양한 직군에 취업 연계가 가능함",https://youth.seoul.go.kr/site/main/youth/jobNewDealBiz/view?seq=5&cp=1
1005,[4차민간기업맞춤형]기업맞춤형 JAVA웹개발자 양성과정,사업목적 - 민간부문의 일자리 창출 지원 및 인턴근무를 통한 정규직 취업 연계로 청년층의 취업난 해소 - 기업의 수요를 반영한 기업맞춤형 인력양성으로 IT업계 전문기술인력 부족 해소 ○ 사업내용 - 8주(320시간)의 실습위주 IT 전문교육을 실시하여 JAVA 웹 개발자로 양성 - Web기술교육(40시간) -> 시스템분석 및 설계(40시간) -> 심화교육(80시간) -> 실무 프로젝트(160시간),"JAVA기반 웹 프로그램 개발자 ○ JAVA 웹 컴포넌트 개발자 ○ ERP, CRM 솔루션 개발자 ○ GUI 응용프로그램 개발자 ○ EJB 컴포넌트 개발자 ○ 모바일 어플리케이션 개발자 전문교육 - 교육수당 : 교육기간 중 교육수당 지급(2만원/일) - 교육기간 : 8주 총320시간 - 프로그래밍에 대한 전반적 이해, 프로젝트 개발 기획 및 구축에 필요한 교육 - 프로그래밍 문법, JAVA 기초, 화면설계, DB 및 SQL 실습, 프레임워크, 시스템 분석, 설계, 샘플 프로젝트 구축 등 ○ 인턴근무 - 전문교육 종료 후 채용협약기업에서 3개월 인턴근무 후 정규직 채용 연계 - 인턴근무기간에 2,224천원/월(세전) 급여 및 4대보험 가입 - 주 5일 근무 ○ 신청방법 - 한국IT전문가협회(02-338-2311, ipak@ipak.or.kr)로 서류 접수",https://youth.seoul.go.kr/site/main/youth/jobNewDealBiz/view?seq=6&cp=1
1006,[3차민간기업맞춤형]데이터 기반 마케터 교육 및 취업과정,"사업목적 - 4차 산업혁명 시대에 대응하여 빅데이터를 분석하여 마케팅 인사이트를 도출하고 디지털마케팅 전략을 기획, 운영함으로써 중소기업 중심으로 구성되어 있는 디지털마케팅 기업에 취업 연계",① 데이터를 분석하여 마케팅을 기획하는 직무 기술 교육 지원 ② 데이터 기반 마케터 양성을 위한 기본 소양 및 실무형 직무교육을 진행하고 이후 데이터 기반 마케팅 기업으로 매칭 진행,https://youth.seoul.go.kr/site/main/youth/jobNewDealBiz/view?seq=7&cp=1
1007,서울형 청년인턴 직무캠프,"기업과 협업을 통해 혁신적인 교육과정을 운영하고 실무중심의 인턴십 과정을 제공하여
청년 구직자의 실질적인 역량강화 및 취업연계를 지원하는 사업입니다.","기업과 협업을 통해 혁신적인 교육과정을 운영하고 실무중심의 인턴십 과정을 제공하여
청년 구직자의 실질적인 역량강화 및 취업연계를 지원하는 사업입니다.",https://youth.seoul.go.kr/site/main/content/seoul_youth_intern_occup_camp
1008,도시청년 지역상생일자리,"역량 있는 서울청년이 직접 수도권 외 지역에서 살아보며, 지역기업에서의
근무 및 사회공헌활동에 참여할 수 있도록 지원하는 사업입니다.","역량 있는 서울청년이 직접 수도권 외 지역에서 살아보며, 지역기업에서의
근무 및 사회공헌활동에 참여할 수 있도록 지원하는 사업입니다.",https://youth.seoul.go.kr/site/main/content/urban_youth_regio_win_biz
1009,미취업청년 취업장려금,"코로나 19로 인한 졸업 후 2년 이내(2019년~2021년 졸업생)인 실업 및 미취업 청년층에게 긴급 취업장려금을 지급함으로써, 청년의 구직을 촉진하고 생활안정을 지원하고자 합니다. 1인당 50만원이 지급될 예정입니다.",1인당 50만원이 지급될 예정입니다.,https://youth.seoul.go.kr/site/main/content/unemp_emp_incentives_intro
1010,청년일자리센터,"청년 취업을 위한 맞춤형 서비스를 제공합니다. 취업을 위한 준비, 일자리에 관한 정보, 새롭게 열리는 사회 진출의 길, 그 길을 함께 해줄 선배와 멘토까지.
청년의 곁, 가장 가까이에서 가장 든든한 조력자 서울시 청년일자리센터가 함께 합니다. 서울시 청년일자리센터는 취업센터와 스터디룸이 합쳐진 멀티 공간입니다.1인~6인까지 목적에 맞게 이용할 수 있는 스터디룸, 자유롭게 독서/휴식을 취하고 교육/세미나 등의 프로그램을 접할 수 있는 다목적홀, 진로지도와 복지제도 상담 등 전문 컨설턴트와 함께하는 일자리 복지 상담 그리고 누구나 이용 가능한 일자리카페 등으로 구성되어 있어 한 곳에서 청년 일자리-컨설팅-스터디가 가능한 그야말로 취업에 관련된 one-stop 서비스를 받을 수 있는 곳입니다.","서울시 청년일자리센터는 취업센터와 스터디룸이 합쳐진 멀티 공간입니다.1인~6인까지 목적에 맞게 이용할 수 있는 스터디룸, 자유롭게 독서/휴식을 취하고 교육/세미나 등의 프로그램을 접할 수 있는 다목적홀, 진로지도와 복지제도 상담 등 전문 컨설턴트와 함께하는 일자리 복지 상담 그리고 누구나 이용 가능한 일자리카페 등으로 구성되어 있어 한 곳에서 청년 일자리-컨설팅-스터디가 가능한 그야말로 취업에 관련된 one-stop 서비스를 받을 수 있는 곳입니다.",https://youth.seoul.go.kr/site/main/content/youth_job_center
1011,취업날개 서비스(정장대여),서울시가 취업준비청년들에게 면접용 정장을 무료로 빌려드립니다.,"1만벌의 정장과 넥타이, 벨트, 구두까지 면접완성 아이템 한곳에서 대여",https://youth.seoul.go.kr/site/main/content/job_wing_service
1012,AI면접체험·역량검사,"청년구직자를 위한 AI면접체험, 역량검사 AI면접체험으로 비대면 채용 완벽 준비","청년구직자를 위한 AI면접체험, 역량검사 AI면접체험으로 비대면 채용 완벽 준비",https://youth.seoul.go.kr/site/main/content/AI_Interview_competence
1013,국민취업지원제도,"취업을 희망하는 분들에게 취업지원서비스를 종합적으로 제공하고, 저소득 구직자에는 최소한의 소득도 지원하게 됩니다. 국민취업지원제도 참여를 위한 자격요건에 부합하는 분들은 고용복지+센터에서 관련 서비스와 수당을 지원받을 수 있습니다.","취업을 희망하는 분들에게 취업지원서비스를 종합적으로 제공하고, 저소득 구직자에는 최소한의 소득도 지원하게 됩니다. 국민취업지원제도 참여를 위한 자격요건에 부합하는 분들은 고용복지+센터에서 관련 서비스와 수당을 지원받을 수 있습니다.",https://youth.seoul.go.kr/site/main/content/empl_succ_package
1014,일자리부르릉,"온/오프라인 상담채널 운영을 통한 서울시 여성 일자리 종합지원 서비스로, 기초 상담 및 일자리 관련 정보제공, 광역단위 구인기업 발굴, 서울시 맞춤형 청년여성 지원 프로그램 등을 운영하는 서울시 여성일자리 공공 플랫폼입니다.","온/오프라인 상담채널 운영을 통한 서울시 여성 일자리 종합지원 서비스로, 기초 상담 및 일자리 관련 정보제공, 광역단위 구인기업 발굴, 서울시 맞춤형 청년여성 지원 프로그램 등을 운영하는 서울시 여성일자리 공공 플랫폼입니다.",https://youth.seoul.go.kr/site/main/content/wom_job_consult_serv
1015,여성 새로 일하기 센터,"육아·가사 등으로 경력이 단절된 여성 대상 직업상담, 취업 연계, 사후관리 등 종합적인 취업지원서비스 제공합니다.","찾아가는 취업지원서비스 : 취업설계사가 경력단절 여성 등에 대한 종합 취업지원
직업상담 프로그램 운영
- WIN : 취업기술 향상 등 지원 집단상담
- WIN+ : 직장적응 등 지원 집단상담
- 재복귀지원 : 프로파일링을 통해 유형 진단ㆍ지원
직업교육훈련, 인턴십 지원, 취업연계 및 사후관리 등",https://youth.seoul.go.kr/site/main/content/wom_new_work_center
1016,여성취업지원서비스,"경력이 단절된 여성 혹은 새로운 분야의 일자리를 찾는 여성을 위해 다양한 여성인력개발기관을 운영하여 직업 상담, 직업 훈련 교육, 취업 연계 등을 하는 서비스입니다.","경력이 단절된 여성 혹은 새로운 분야의 일자리를 찾는 여성을 위해 다양한 여성인력개발기관을 운영하여 직업 상담, 직업 훈련 교육, 취업 연계 등을 하는 서비스입니다.",https://youth.seoul.go.kr/site/main/content/wom_empl_sup_serv
1017,장애인취업지원,"장애인에게 성공적인 취업과 직업적응을 지원하기 위해 단계별 통합적인 서비스를 제공하는 전문적인 취업지원프로그램입니다. 개인별취업활동계획 수립 후 참여수당 지급(15만원) 집단상담프로그램 수료 시 추가 수당지급(5만원 또는 10만원), 훈련참여수당 지급
(일 18,000원 / 월 최대 284,000원) 
취업 후 성공수당 지급
(최대 150만원 / 12개월 근속 시)
청년층 구직활동수당 지원
(월 30만원, 최대 3개월)","장애인에게 성공적인 취업과 직업적응을 지원하기 위해 단계별 통합적인 서비스를 제공하는 전문적인 취업지원프로그램입니다. 개인별취업활동계획 수립 후 참여수당 지급(15만원) 집단상담프로그램 수료 시 추가 수당지급(5만원 또는 10만원), 훈련참여수당 지급
(일 18,000원 / 월 최대 284,000원) 
취업 후 성공수당 지급
(최대 150만원 / 12개월 근속 시)
청년층 구직활동수당 지원
(월 30만원, 최대 3개월)",https://youth.seoul.go.kr/site/main/content/disa_peo_empl_sup
1018,경기도 우수기업,"지역별, 분야별, 채용별로 검색하고 디테일한 기업소개를 통해
내게 맞는 일자리 정보를 손쉽게 찾을 수 있습니다.","지역별, 분야별, 채용별로 검색하고 디테일한 기업소개를 통해
내게 맞는 일자리 정보를 손쉽게 찾을 수 있습니다.",https://youth.gg.go.kr/site/main/openapi/jobabaF/list
1019,온라인 무료 교육,온라인 무료 교육,온라인 무료 교육,https://youth.gg.go.kr/site/main/content/KY01_031700#non
1020,"고교취업 활성화
","경기도내 특성화고, 마이스터고, 종합고 등 재학생을 대상으로 취업에 필요한 직무 교육을 제공하여 취업역량을 강화하고, 취업 노하우 공유를 통해 조기 취업에 필요한 다양한 사업을 진행하고 있습니다.","취업 관련 직무교육 실시 및 자격증 취득 지원
이력서 작성, 면접스킬 향상 등 취업 역량강화 과정 지원
학교별 우수 취업 선배와 재학생 간 취업멘토링 실시 지원",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/89
1021,환경분야 취업지원 프로그램,"환경일자리 현장체험과 취업컨설팅을 통한 환경분야 취업준비생의 취업역량을 제고하고, 진로선택의 기회를 제공합니다.","미래직장 현장체험 프로그램 운영(하계 방학기간)
· 우수 환경기업 현장사무 및 환경시설 운영?관리 실습
환경분야 취업특강 및 현장탐방 프로그램 추진(8회)
· 취업특강 : 환경분야 취업 필요 자격사항, 업무 지식 등 강의
· 현장탐방 : 하수처리장, 소각장 등 환경분야 일자리 현장탐방
맞춤형 청소년 환경교육 프로그램(30회, 경기도 초ㆍ중ㆍ고등학생)
· 환경문제에 대해 청소년 맞춤형 교육을 통해 올바른 환경정보 제공",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/90
1022,경기도형 대학생 취업브리지,기업이 필요로 하는 대학의 전공과정을 운영하고 이를 연계한 기업의 현장실습 실시로 취업역량 강화와 새로운 채용문화를 확산합니다.,"대학 전공과정 개발ㆍ운영(5개월) 및 기업 현장실습 실시(5개월)
· 대학과 기업이 공동으로 대학 전공과정 개발ㆍ운영
· 대학ㆍ기업 협약으로 학생과 기업을 매칭하고 현장실습 실시",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/101
1023,대학일자리센터,"대학 내 취·창업지원 인프라 구축, 진로지도, 취업지원서비스 및 지역 청년 고용거버넌스 구축 및 운영 등을 통해 취·창업을 지원합니다.","전문 컨설턴트에게 진로·취업·창업 상담 가능
교육프로그램, 취업박람회, 취업컨설팅 등 참여
정부와 지자체에서 제공하는 진로·취·창업 지원 서비스 안내
대학일자리센터가 설치된 대학교의 재학생들인 경우 진로취업전담교수 등을 통해 체계적인 진로지도 제공",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/91
1024,"지역정착형 청년일자리 사업
",지역의 현장을 가장 잘 이해하고 있는 지방자치단체(경기도)가 지역 청년 일자리를 창출하기 위한 사업을 만들어 운영할 수 있도록 행정안전부가 지원하는 사업입니다.,"유형별 청년 취창업 지원
1유형(지역정착지원형) : 청년의 지역정착을 위한 직접일자리 제공(2년), 해당 시군에서 정규직 전환(유지) 또는 창업 시 청년에게 인센티브(1년)
2유형(창업투자생태계조성형) : 청년창업 간접지원(임대료, 컨설팅)(2년)
3유형(민간취업연계형) : 청년의 전공과 적성을 고려한 일경험 기회 제공(1년)
4유형(지역포스트코로나대응형) : 디지털 비대면 일경험을 통해 청년의 역량 강화(1년)
",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/92
1025,수요자맞춤형 채용지원서비스,청년 구직자와 구인기업 간 직무수요를 반영한 맞춤형 채용지원 서비스를 제공하여 일자리 미스매치 및 청년실업문제를 해소를 지원하고 있습니다.,"경기 기업 정보 제공 및 참여자 역량진단을 통한 취업연계
구인기업, 구인 청년 발굴
구인기업 - 참여자 채용매칭 지원",https://youth.gg.go.kr/site/main/archive/policy/youth_policy/93
